Domain,Have_IP,Have_At,URL_Length,URL_Depth,Redirection,https_Domain,TinyURL,Prefix/Suffix,DNS_Record,Domain_Age,Domain_End,iFrame,Mouse_Over,Right_Click,Web_Forwards,Label,Subdomain_Count
throbbing-wildflower-4625.roundcubeupdateq.workers.dev,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1,2
meaca.go.ug,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1
cef8vwt7y9h.typeform.com,0,0,0,2,0,0,0,0,0,0,1,0,1,1,0,1,1
help-center341.crabdance.com,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,1,1
nowsupport-3ece3.web.app,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1
verify-center130.strangled.net,0,0,0,1,0,0,0,1,0,0,1,1,1,1,1,1,1
globalresonanceproject.nickneumanntravels.com,0,0,1,2,0,0,0,0,0,0,1,1,1,1,1,1,1
au-eacj4.ondigitalocean.app,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1
ailegr0lokalnie-goods.63421324.xyz,0,0,1,1,0,0,0,1,0,1,1,1,1,1,1,1,1
bafybeidyfuq676b3w27ixqs7fu2ra2z7s4s6negtoyoldlsrozdkair634.ipfs.w3s.link,0,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,2
200345684189.my.id,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
jvdxya.webwave.dev,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
oidc.idp.elogin.e-access-itservices.com,0,0,1,3,0,0,0,1,1,1,1,1,1,1,1,1,3
is.gd,0,0,0,1,0,0,1,0,1,1,1,1,1,1,1,1,0
docs.google.com,0,0,1,5,0,0,0,0,0,1,1,1,1,1,0,1,1
hibox-hinet-net-i659d4a6-3a42-u3hfl.ondigitalocean.app,0,1,1,1,0,0,0,1,0,1,1,1,1,1,1,1,1
mail.681651.duckdns.org,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,2
postalyan3.temp.swtest.ru,0,0,1,2,0,0,0,0,0,0,0,1,1,1,1,1,2
votre-renouvellement-cpam.info,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0
accessodirevisione.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
accesso-utente-web.69-57-163-131.cprapid.com,0,0,1,1,0,0,0,1,0,0,1,1,1,1,1,1,2
sfr-esim-desactivation.fr,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0
eliminacollegamento-rimuovi.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0
geneftx.com,0,0,1,6,0,0,1,0,0,1,1,0,1,1,0,1,0
medicalgleefulcontrolflowgraph.98566565.repl.co,0,0,1,2,0,0,0,0,0,1,1,1,1,1,1,1,2
disposizioneweb2023.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
s-sms.info,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0
pancakeswap.financeqh.site,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
certifica-modulo.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0
help-center199.crabdance.com,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,1,1
gulf-crown.com,0,0,0,1,0,0,0,1,0,0,1,1,1,1,1,1,0
urlzs.com,0,1,0,1,0,0,0,0,0,1,1,1,1,1,0,1,0
privacymybpritalia.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
ils37427456.firebaseapp.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
updateinfo-order.3utilities.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
aruba.serviziodisupporto.com,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1
tlgraphicart.com.au,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1
thinhanphatco.com,0,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,0
perfictgift.com,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,1,0
ninalovill.com,0,0,1,4,0,0,0,0,0,0,1,1,1,1,1,1,0
wordpress-938682-3262815.cloudwaysapps.com,0,0,1,4,0,0,0,1,1,1,1,1,1,1,1,1,1
shared-document-cloud.belcagoryateterla.workers.dev,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1,2
cx83417.tw1.ru,0,0,1,2,0,0,0,0,0,0,1,1,1,1,1,1,1
itlqolix.tinglocircgene.tk,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1
retratisdanio.stinalfmadren.store,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
balancer-fi.link,0,0,0,2,0,0,0,1,0,1,1,1,1,1,1,1,0
bafybeictnktz5z7dyy5vxe2vxjdzlzrvaflgnwdzjgwqqpjafdcor3ed64.ipfs.dweb.link,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,2
support.amazon-jps.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
irishwoodcarving.com,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0
koho.addwisers.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
stonehenge.com.au,0,0,1,3,0,0,0,0,0,1,1,1,1,1,1,1,1
checkpoint-perbaikan-akun-fb11.weeblysite.com,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1
gearyhouseaxeman.tech,0,0,1,3,0,0,0,0,0,1,1,1,1,1,1,1,0
happywholehome.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
bafybeibfatupwblxebwqffum7mweavwyspl7vcmeuxfnd3nkeipvyyapxu.ipfs.w3s.link,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,2
project1d-e2a39.firebaseapp.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
online-banking-sella.itsaol.com,0,0,0,1,0,0,0,1,0,0,1,1,1,1,1,1,1
bt-business-8fe363.webflow.io,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1
detailsame.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
ekyfast.web.app,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
semakinsajaa.martulangsore.workers.dev,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,2
ipfs.io,0,0,1,3,0,0,0,0,0,0,1,1,1,1,0,1,0
acesso-com-umclique.com,0,0,1,2,0,0,0,1,1,1,1,1,1,1,1,1,0
e.vg,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0
bit.do,0,0,0,1,0,0,1,0,0,0,0,1,1,1,1,1,0
benedon903fec.myportfolio.com,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1
feahgeadageagea.blogspot.com,0,0,1,3,0,0,1,0,1,1,1,1,1,1,1,1,1
iiyyt1.godaddysites.com,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
sizzlingfreshlanguage.baprobiptoken.repl.co,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,2
